GEOID,town_name,population,valid_population,area_sq_km,pct_river_corridor,pct_below_poverty,percent_elderly,pct_no_vehicle,pct_renter_occupied,median_income,IFLD_EALT_weighted,EAL_per_capita,risk_eal,risk_eal_per_capita,risk_nri,need_eal,need_eal_per_capita,need_nri,gap_eal,gap_eal_per_capita,gap_nri,funding_total,funding_per_capita,claims_paid_per_capita,vulnerability,risk_eal_rel,risk_eal_per_capita_rel,risk_nri_rel,need_eal_rel,need_eal_per_capita_rel,need_nri_rel,gap_eal_rel,gap_eal_per_capita_rel,gap_nri_rel,funding_rel,claims_rel,vulnerability_rel,funding_rank,claims_rank,vulnerability_rank,risk_rank_eal,risk_rank_eal_per_capita,risk_rank_nri,need_rank_eal,need_rank_eal_per_capita,need_rank_nri,gap_rank_eal,gap_rank_eal_per_capita,gap_rank_nri,quadrant_eal,quadrant_eal_per_capita,quadrant_nri
5000941425.0,Lunenburg town,1267,True,118.620998,2.2255798408273924,10.601265822784807,24.072612470402525,2.5773195876288657,17.353951890034363,53125.0,165461.28626033006,297.48425362475444,0.152,0.528,0.748,0.36,0.548,0.374,0.09799999999999998,0.28600000000000003,0.11199999999999999,0.0,0.0,0.0,0.568,-0.6972111553784861,0.05179282868525892,0.4900398406374502,-0.2828685258964144,0.09163346613545831,0.4900398406374502,0.4502407409676193,1.1796603458137185,0.3697248190989278,-1.0,-1.0,0.13147410358565748,0.0,0.0,0.604,0.152,0.528,0.748,0.256,0.59,0.748,0.592,0.816,0.882,zero_funding,zero_funding,zero_funding
5000541725.0,Lyndon town,5590,True,102.810918,5.964428300216138,11.04639875752281,21.82468694096601,6.27977479428324,14.421827631009096,68786.0,1494924.547007,272.24996303168825,0.912,0.44,0.364,0.7766666666666666,0.5406666666666666,0.182,0.16466666666666663,-0.07133333333333336,-0.43,137227.90487778545,24.548820192805984,279.7073103288432,0.6413333333333333,0.8167330677290838,-0.12350597609561753,-0.2749003984063745,0.547144754316069,0.07702523240371839,-0.2749003984063745,0.7565269593129386,-0.294227638699459,-1.4194792161833836,0.3909003607013608,1.3445844612222082,0.27755644090305465,0.19166666666666668,0.7862068965517242,0.768,0.912,0.44,0.364,0.912,0.576,0.364,0.704,0.414,0.302,underfunded,underfunded,low_priority
5000942475.0,Maidstone town,241,True,83.426712,2.0756946403269563,2.0746887966804977,39.41908713692946,0.0,2.459016393442623,85833.0,82039.85251289402,551.9428093876338,0.032,0.972,0.446,0.194,0.664,0.223,-0.068,0.402,-0.03900000000000001,0.0,0.0,0.0,0.35600000000000004,-0.9362549800796813,0.9362549800796811,-0.11155378486055778,-0.6135458167330677,0.3227091633466137,-0.11155378486055778,-0.3124119427122257,1.6581239825773244,-0.12874346379337667,-1.0,-1.0,-0.2908366533864539,0.0,0.0,0.24,0.032,0.972,0.446,0.032,0.804,0.446,0.324,0.92,0.746,zero_funding,zero_funding,zero_funding
5000342850.0,Manchester town,4486,True,108.983101,4.439353927641774,16.812964213369344,25.746767721801163,4.331348132106118,26.204656199242017,94886.0,1275258.5162,284.40198844781446,0.884,0.468,0.52,0.8140000000000001,0.6060000000000001,0.26,0.552,0.3440000000000001,-0.0020000000000000018,0.0,0.0,100.1336476411294,0.7440000000000001,0.7609561752988048,-0.06772908366533859,0.03585657370517925,0.6215139442231077,0.20717131474103612,0.03585657370517925,2.536049887899244,1.4188921641955217,-0.00660222891248086,-1.0,0.9200000366284633,0.4820717131474108,0.0,0.5862068965517241,0.904,0.884,0.468,0.52,0.948,0.688,0.52,0.992,0.86,0.8,zero_funding,zero_funding,zero_funding
5002543375.0,Marlboro town,1362,True,105.487947,1.1748584195854337,7.872078720787208,18.79588839941263,6.837606837606838,15.384615384615383,77135.0,236294.01791388,187.41970840754112,0.232,0.15,0.358,0.36866666666666664,0.32766666666666666,0.179,-0.2873333333333334,-0.32833333333333337,-0.47700000000000004,78996.89891668278,58.00065999756445,0.0,0.5053333333333333,-0.5378486055776892,-0.701195219123506,-0.28685258964143434,-0.2656042496679948,-0.3472775564409031,-0.28685258964143434,-1.3200936010683264,-1.354272075322276,-1.5746315956266839,0.7501324965118916,-1.0,0.006640106241700083,0.2833333333333333,0.0,0.474,0.232,0.15,0.358,0.268,0.176,0.358,0.164,0.14,0.248,low_priority,low_priority,low_priority
5002343600.0,Marshfield town,1863,True,113.268462,3.4936120358921565,9.232420826623724,17.767042404723565,0.2812939521800281,15.330520393811534,60313.0,480149.806736953,265.9202930455186,0.572,0.414,0.774,0.43066666666666664,0.3516666666666667,0.387,-0.43333333333333335,-0.5123333333333333,-0.477,636758.7305208975,341.7921258834662,219.977687047642,0.28933333333333333,0.1394422310756971,-0.17529880478087656,0.5418326693227091,-0.14209827357237725,-0.29946879150066397,0.5418326693227091,-1.9908604192445756,-2.1132143957059264,-1.5746315956266836,1.5053633209010746,1.2450789450855182,-0.4236387782204514,0.7166666666666667,0.7517241379310344,0.168,0.572,0.414,0.774,0.384,0.248,0.774,0.092,0.04,0.252,overfunded,overfunded,aligned
5002144125.0,Mendon town,1113,True,98.402085,1.828772922668887,8.176100628930817,29.020664869721475,0.6651884700665188,7.760532150776053,100524.0,288187.82729504595,282.1604498822563,0.308,0.456,0.484,0.398,0.472,0.242,0.136,0.20999999999999996,-0.020000000000000018,0.0,0.0,0.0,0.488,-0.38645418326693226,-0.09163346613545809,-0.03585657370517936,-0.20717131474103578,-0.05976095617529886,-0.03585657370517936,0.6248238854244514,0.8661841700030797,-0.0660222891248086,-1.0,-1.0,-0.027888446215139306,0.0,0.0,0.43,0.308,0.456,0.484,0.33,0.46,0.484,0.672,0.752,0.776,zero_funding,zero_funding,zero_funding
5000144350.0,Middlebury town,9175,True,102.63,6.418684222981971,10.654685494223363,20.74114441416894,10.876565295169948,34.88372093023256,86169.0,1397647.470783,152.7817523811762,0.9,0.048,0.428,0.776,0.35000000000000003,0.214,-0.03200000000000003,-0.458,-0.5940000000000001,2054302.831962238,223.90221601768263,0.557550979615522,0.652,0.7928286852589641,-0.9043824701195219,-0.14741035856573703,0.545816733067729,-0.3027888446215139,-0.14741035856573703,-0.1470173848057534,-1.889106427911479,-1.960861987006814,1.3244683050447685,-0.8157065371167023,0.2988047808764944,0.6,0.020689655172413793,0.79,0.9,0.048,0.428,0.908,0.238,0.428,0.39,0.064,0.14,aligned,overfunded,overfunded
5002344500.0,Middlesex town,1943,True,103.069751,3.278269517099217,3.828246249353337,20.63818836850232,0.8032128514056224,3.3467202141900936,109632.0,363118.8484904925,261.23347889464094,0.396,0.386,0.234,0.308,0.303,0.117,-0.6839999999999999,-0.6890000000000001,-0.875,3834121.9684296777,1973.300035218568,291.0271086909734,0.21999999999999997,-0.2111553784860557,-0.2310756972111554,-0.5338645418326693,-0.38645418326693226,-0.39641434262948205,-0.5338645418326693,-3.1424966002229757,-2.841909014914867,-2.8884751492103735,2.2568468673559057,1.3610268810576516,-0.5617529880478087,0.9833333333333333,0.7931034482758621,0.092,0.396,0.386,0.234,0.156,0.132,0.234,0.008,0.004,0.022,overfunded,overfunded,overfunded
5002144800.0,Middletown Springs town,747,True,58.815789,2.195648978761698,6.0728744939271255,26.10441767068273,2.2058823529411766,9.558823529411764,82000.0,163131.3310651342,308.8467707655976,0.144,0.564,0.024,0.306,0.516,0.012,0.043999999999999984,0.254,-0.25,0.0,0.0,12.143599571588084,0.46799999999999997,-0.7131474103585658,0.12350597609561742,-0.952191235059761,-0.3904382470119522,0.027888446215139417,-0.952191235059761,0.20214890410791067,1.0476703770513442,-0.8252786140601067,-1.0,0.07134329487444835,-0.06772908366533847,0.0,0.22758620689655173,0.388,0.144,0.564,0.024,0.15,0.528,0.024,0.502,0.788,0.444,zero_funding,zero_funding,zero_funding
5000745250.0,Milton town,10769,True,157.905611,4.339139079761296,3.62184249628529,15.981056736930077,1.3270142180094786,13.127962085308056,118977.0,2215641.511627,208.3544773017679,0.964,0.184,0.252,0.5733333333333334,0.18333333333333335,0.126,0.31133333333333335,-0.07866666666666666,-0.136,0.0,0.0,41.4818717423156,0.18266666666666667,0.9203187250996014,-0.6334661354581673,-0.49800796812749004,0.14209827357237725,-0.6347941567065073,-0.49800796812749004,1.4303566396726413,-0.3244753398741696,-0.4489515660486981,-1.0,0.5592587183029745,-0.6361221779548472,0.0,0.43448275862068964,0.052,0.964,0.184,0.252,0.636,0.016,0.252,0.9,0.394,0.604,zero_funding,zero_funding,zero_funding
5000145550.0,Monkton town,1999,True,93.936556,2.80994210589439,4.202101050525263,20.210105052526263,0.0,3.4238488783943333,119688.0,374006.4294704332,220.1301079595617,0.428,0.208,0.466,0.29933333333333334,0.18933333333333333,0.233,0.03733333333333333,-0.07266666666666668,-0.028999999999999998,0.0,0.0,7.122991123282927,0.17066666666666666,-0.14741035856573703,-0.5856573705179283,-0.0717131474103585,-0.4037184594953519,-0.6228419654714475,-0.0717131474103585,0.1715202822733788,-0.29972722073122454,-0.09573231923097238,-1.0,-0.12880518563422172,-0.6600265604249667,0.0,0.14482758620689656,0.036,0.428,0.208,0.466,0.128,0.02,0.466,0.48,0.408,0.766,zero_funding,zero_funding,zero_funding
5001145850.0,Montgomery town,1047,True,146.144359,3.463631761148268,15.56829035339064,33.90639923591213,4.513888888888888,19.270833333333336,53289.0,591322.8747007156,296.3787172665342,0.652,0.506,0.686,0.7433333333333334,0.6703333333333333,0.343,-0.18866666666666665,-0.2616666666666667,-0.589,681782.1508062298,651.1768393564754,59.6160861762737,0.8346666666666667,0.298804780876494,0.007968127490039834,0.3665338645418328,0.4807436918990706,0.3353253652058432,0.3665338645418328,-0.8667899979172536,-1.0792929737339965,-1.9443564147256114,1.7814287975973295,0.7071056943388265,0.662682602921647,0.8583333333333333,0.47586206896551725,0.976,0.652,0.506,0.686,0.884,0.812,0.686,0.264,0.204,0.152,aligned,aligned,aligned
5002346000.0,Montpelier city,8014,True,26.553075,8.929176920570116,6.46014355874575,24.31994010481657,9.621069604944909,46.89599570008063,81030.0,3040002.702999,377.4056738670391,0.98,0.7,0.224,0.8006666666666666,0.6606666666666666,0.112,0.04466666666666663,-0.09533333333333338,-0.644,1116287.2777272472,139.29214845610772,1499.0011868804634,0.6213333333333333,0.952191235059761,0.394422310756972,-0.5537848605577689,0.594953519256308,0.3160690571049136,-0.5537848605577689,0.20521176629136378,-0.3932201152712396,-2.125917709818835,1.1219065917876687,2.0416026531117613,0.23771580345285548,0.49166666666666664,0.9586206896551724,0.72,0.98,0.7,0.224,0.94,0.792,0.224,0.508,0.384,0.116,underfunded,underfunded,low_priority
5002346225.0,Moretown town,1532,True,103.78357,4.526167073739779,3.0678851174934727,18.01566579634465,2.8963414634146343,15.091463414634148,104423.0,597860.7344038932,392.924967763366,0.66,0.794,0.574,0.45933333333333337,0.5263333333333333,0.287,-0.42066666666666663,-0.3536666666666667,-0.593,557322.371717449,363.78744890172914,1907.0463946389348,0.25866666666666666,0.31474103585657387,0.5816733067729085,0.143426294820717,-0.08499335989375822,0.04847277556440899,0.143426294820717,-1.9326660377589648,-1.458764133925822,-1.957560872550573,1.5320562833730746,2.141675128718937,-0.4847277556440902,0.75,0.9862068965517241,0.124,0.66,0.794,0.574,0.436,0.548,0.574,0.104,0.12,0.144,overfunded,aligned,aligned
5001946450.0,Morgan town,827,True,88.379076,1.409018689670974,9.963547995139733,27.69044740024184,0.7853403141361256,15.18324607329843,91250.0,327868.65007102,467.2925046526868,0.336,0.884,0.556,0.43666666666666665,0.7106666666666667,0.278,0.17466666666666664,0.44866666666666666,0.016000000000000014,0.0,0.0,0.0,0.5373333333333333,-0.3306772908366533,0.7609561752988048,0.10756972111553798,-0.1301460823373174,0.41567065073041176,0.10756972111553798,0.8024698920647365,1.8506093536891197,0.05281783129984688,-1.0,-1.0,0.07038512616201875,0.0,0.0,0.55,0.336,0.884,0.556,0.392,0.868,0.556,0.724,0.94,0.822,zero_funding,zero_funding,zero_funding
5001546675.0,Morristown town,5722,True,132.864345,4.42686586030683,9.800427655024947,25.46312478154492,3.167271527548664,35.037941273507094,66273.0,1198769.58639,221.012091886062,0.868,0.224,0.676,0.7353333333333334,0.41333333333333333,0.338,0.06733333333333336,-0.2546666666666667,-0.33,362560.1981497333,63.36249530753814,95.8836337484049,0.6026666666666667,0.7290836653386454,-0.5537848605577689,0.3466135458167332,0.46480743691899074,-0.17662682602921642,0.3466135458167332,0.30934908052877264,-1.0504201680672272,-1.089367770559341,0.7874664065562529,0.9021443020550968,0.20053120849933626,0.30833333333333335,0.5793103448275863,0.692,0.868,0.224,0.676,0.872,0.336,0.676,0.548,0.22,0.38,underfunded,low_priority,underfunded
5002147200.0,Mount Holly town,1415,True,128.340107,2.5786098053786377,11.9434628975265,27.985865724381625,1.8363939899833053,7.846410684474124,78015.0,543328.8581062902,289.47499297945205,0.632,0.49,0.302,0.6313333333333333,0.5603333333333333,0.151,0.3693333333333333,0.29833333333333334,-0.11100000000000002,0.0,0.0,116.70796682889583,0.6306666666666666,0.2589641434262948,-0.0239043824701195,-0.398406374501992,0.25763612217795484,0.1162018592297478,-0.398406374501992,1.696825649633069,1.23053147960755,-0.3664237046426875,-1.0,0.9831193114901813,0.2563081009296151,0.0,0.6206896551724138,0.74,0.632,0.49,0.302,0.746,0.62,0.302,0.944,0.824,0.648,zero_funding,zero_funding,zero_funding
5002147425.0,Mount Tabor town,304,True,114.610982,2.982774593145332,10.96345514950166,42.43421052631579,1.9230769230769231,7.6923076923076925,,241435.00528519813,314.2093142627345,0.244,0.586,0.164,0.4646666666666667,0.6356666666666666,0.082,0.20266666666666666,0.3736666666666666,-0.18,0.0,0.0,0.0,0.6853333333333333,-0.5139442231075697,0.1673306772908365,-0.6733067729083666,-0.07436918990703856,0.26626826029216444,-0.6733067729083666,0.9311101037697707,1.5412578644023054,-0.5942006021232769,-1.0,-1.0,0.36520584329349304,0.0,0.0,0.852,0.244,0.586,0.164,0.452,0.74,0.164,0.764,0.88,0.544,zero_funding,zero_funding,zero_funding
5000148700.0,New Haven town,1792,True,107.498069,4.838562153332261,3.125,22.209821428571427,1.797175866495507,21.822849807445444,92321.0,375349.99950998765,254.3329518025838,0.436,0.36,0.872,0.36933333333333335,0.33133333333333337,0.436,0.10733333333333334,0.06933333333333336,0.174,0.0,0.0,8.513383752474493,0.3026666666666667,-0.13147410358565736,-0.2828685258964144,0.7370517928286853,-0.2642762284196547,-0.3399734395750331,0.7370517928286853,0.4931208115359641,0.2859782656518106,0.5743939153858343,-1.0,-0.06309176442005904,-0.3970783532536518,0.0,0.15862068965517243,0.182,0.436,0.36,0.872,0.272,0.2,0.872,0.624,0.568,0.932,zero_funding,zero_funding,zero_funding
5000547725.0,Newark town,727,True,96.450594,2.440591569152918,22.420907840440165,19.944979367262725,0.684931506849315,9.246575342465754,72929.0,168816.51969868442,221.72579533015875,0.156,0.25,0.502,0.31266666666666665,0.3596666666666667,0.251,0.05066666666666664,0.09766666666666668,-0.01100000000000001,0.0,0.0,0.0,0.4693333333333333,-0.6892430278884463,-0.50199203187251,0.0,-0.37715803452855245,-0.2835325365205843,0.0,0.23277752594244255,0.40284438382682924,-0.03631225901864473,-1.0,-1.0,-0.06507304116865853,0.0,0.0,0.396,0.156,0.25,0.502,0.176,0.264,0.502,0.528,0.624,0.788,zero_funding,zero_funding,zero_funding
5001748175.0,Newbury town,2169,True,167.235867,2.449413697765808,14.046511627906977,23.559243891194097,10.435663627152987,19.250253292806484,62316.0,826896.342005,360.617680769734,0.788,0.664,0.416,0.778,0.716,0.208,0.516,0.45399999999999996,-0.05400000000000002,0.0,0.0,5.831835965955699,0.7679999999999999,0.5697211155378488,0.3227091633466137,-0.17131474103585664,0.549800796812749,0.4262948207171313,-0.17131474103585664,2.3706553299927715,1.872607681816182,-0.17826018063698312,-1.0,-0.20080036106674726,0.5298804780876496,0.0,0.1310344827586207,0.932,0.788,0.664,0.416,0.916,0.874,0.416,0.984,0.946,0.716,zero_funding,zero_funding,zero_funding
5002548400.0,Newfane town,1456,True,103.678298,4.744363151860622,10.92032967032967,29.18956043956044,1.25,12.777777777777777,66719.0,799543.4124,486.0446275987842,0.776,0.912,0.476,0.6873333333333334,0.7553333333333334,0.238,-0.2366666666666667,-0.16866666666666663,-0.686,895786.5528384381,615.2380170593668,240.717126826138,0.5986666666666667,0.545816733067729,0.8167330677290838,-0.05179282868525903,0.36918990703851273,0.5046480743691901,-0.05179282868525903,-1.0873160751258837,-0.6956971270183465,-2.264564516980933,1.7571000051429522,1.2823882585523907,0.19256308100929642,0.8416666666666667,0.7724137931034483,0.682,0.776,0.912,0.476,0.818,0.912,0.476,0.222,0.308,0.088,aligned,aligned,overfunded
5001948850.0,Newport city,4394,True,19.745988,3.618880267459072,22.995991983967937,25.76240327719617,14.574101427868044,42.44214672575086,54646.0,948831.051566,212.9811563560045,0.84,0.196,0.28,0.8586666666666667,0.5366666666666667,0.14,0.5966666666666667,0.2746666666666667,-0.122,0.0,0.0,5.884513369134876,0.8773333333333334,0.6733067729083664,-0.6095617529880478,-0.4422310756972111,0.7104913678618858,0.06905710491367878,-0.4422310756972111,2.741261654190608,1.132913898543711,-0.4027359636613321,-1.0,-0.1976057961264024,0.7476759628154055,0.0,0.13793103448275862,0.992,0.84,0.196,0.28,0.98,0.572,0.28,0.996,0.812,0.632,zero_funding,zero_funding,zero_funding
5001948925.0,Newport town,1601,True,112.721085,1.8591669932286816,8.930817610062892,27.108057464084943,9.274193548387096,18.27956989247312,71202.0,367452.0244311359,299.9660657165936,0.416,0.548,0.926,0.578,0.6439999999999999,0.463,0.31599999999999995,0.3819999999999999,0.201,0.0,0.0,2.2195944496318303,0.7399999999999999,-0.17131474103585664,0.09163346613545831,0.8446215139442232,0.15139442231075684,0.2828685258964141,0.8446215139442232,1.4517966749568134,1.57563025210084,0.6635240057043259,-1.0,-0.5137012469374294,0.47410358565737054,0.0,0.041379310344827586,0.9,0.416,0.548,0.926,0.648,0.768,0.926,0.908,0.9,0.972,zero_funding,zero_funding,zero_funding
5001350650.0,North Hero town,1263,True,119.146162,0.0,7.28424386381631,27.315914489311165,1.1583011583011582,3.667953667953668,102143.0,693653.1699059752,478.01203018985547,0.74,0.898,0.94,0.6086666666666667,0.6876666666666666,0.47,-0.055333333333333345,0.023666666666666614,-0.19400000000000006,78578.98512860043,62.216140244339215,179.2795424997062,0.47733333333333333,0.47410358565737054,0.7888446215139442,0.8725099601593624,0.21248339973439578,0.3698539176626825,0.8725099601593624,-0.2542175612266151,0.09761758106383894,-0.6404162045106431,0.7797528500696782,1.160420276765929,-0.04913678618857886,0.3,0.7172413793103448,0.402,0.74,0.898,0.94,0.712,0.844,0.94,0.344,0.512,0.528,underfunded,underfunded,underfunded
5002350275.0,Northfield town,5920,True,115.930662,3.364858314110601,12.531522793404465,20.0,2.4789522918615527,26.4733395696913,71768.0,859648.616979067,254.70539004041703,0.816,0.372,0.336,0.6606666666666666,0.43866666666666665,0.168,-0.2433333333333334,-0.4653333333333334,-0.736,2974504.055630063,502.4500093969701,168.7737101930535,0.5053333333333333,0.6254980079681274,-0.2589641434262948,-0.3306772908366533,0.3160690571049136,-0.12616201859229748,-0.3306772908366533,-1.1179446969604159,-1.9193541290861897,-2.4296202397929543,1.670335304163801,1.135448435999018,0.006640106241700083,0.8,0.6896551724137931,0.474,0.816,0.372,0.336,0.776,0.388,0.336,0.208,0.06,0.076,aligned,overfunded,overfunded
5000952750.0,Norton town,108,True,100.475722,2.9182080431370587,12.962962962962962,31.48148148148148,3.571428571428571,0.0,65625.0,98841.09444565844,551.9428093876338,0.056,0.972,0.446,0.41066666666666674,0.8686666666666667,0.223,0.14866666666666672,0.6066666666666667,-0.03900000000000001,0.0,0.0,0.0,0.7653333333333334,-0.8884462151394422,0.9362549800796811,-0.11155378486055778,-0.1819389110225762,0.7304116865869854,-0.11155378486055778,0.6830182669100623,2.502309824453342,-0.12874346379337667,-1.0,-1.0,0.5245683930942899,0.0,0.0,0.928,0.056,0.972,0.446,0.352,0.992,0.446,0.688,1.0,0.746,zero_funding,zero_funding,zero_funding
5002752900.0,Norwich town,3640,True,115.90646,2.358078696231343,2.774725274725274,16.043956043956044,0.7178750897343862,28.068916008614504,140313.0,1495426.18076,414.0161076301218,0.92,0.816,0.604,0.5226666666666667,0.4706666666666666,0.302,-0.05333333333333323,-0.10533333333333333,-0.27399999999999997,55748.40447628458,15.315495735243015,12.777970632434007,0.12533333333333332,0.8326693227091635,0.6254980079681274,0.20318725099601598,0.04116865869853936,-0.06241699867197881,0.20318725099601598,-0.24502897467625498,-0.43446698050948135,-0.9045053610098769,0.19840918885530767,0.09094740536354395,-0.750332005312085,0.11666666666666667,0.2413793103448276,0.024,0.92,0.816,0.604,0.556,0.452,0.604,0.348,0.364,0.408,underfunded,low_priority,underfunded
5001753425.0,Orange town,957,True,100.924205,2.159774215043313,7.628004179728317,19.435736677115987,4.239401496259352,12.219451371571072,71302.0,248631.0813000037,239.2632673884616,0.264,0.302,0.242,0.3546666666666667,0.3736666666666667,0.121,-0.16933333333333334,-0.15033333333333332,-0.403,1238.4036623894483,1.2940477140955575,0.0,0.44533333333333336,-0.47410358565737054,-0.398406374501992,-0.5179282868525896,-0.2934926958831341,-0.25564409030544477,-0.5179282868525896,-0.777966994597111,-0.6200778740815698,-1.3303491258648923,-0.6436176910427924,-1.0,-0.11288180610889753,0.008333333333333333,0.0,0.348,0.264,0.302,0.242,0.244,0.296,0.242,0.272,0.328,0.32,low_priority,low_priority,low_priority
5000153725.0,Orwell town,1294,True,128.777307,3.099763930462214,10.825545171339565,24.034003091190108,3.0828516377649327,12.716763005780344,70417.0,266720.8232014887,185.65188663748827,0.284,0.124,0.844,0.44066666666666665,0.3606666666666667,0.422,-0.19533333333333336,-0.2753333333333333,-0.21400000000000002,45412.99838688646,35.095052849216735,0.0,0.5973333333333334,-0.4342629482071714,-0.7529880478087649,0.6812749003984062,-0.12217795484727756,-0.28154050464807434,0.6812749003984062,-0.8974186197517857,-1.1356636895595935,-0.7064384936354514,0.5392208407195551,-1.0,0.18990703851261648,0.24166666666666667,0.0,0.676,0.284,0.124,0.844,0.402,0.268,0.844,0.252,0.192,0.49,low_priority,low_priority,underfunded
5000153950.0,Panton town,690,True,57.065577,4.333156429704255,3.2023289665211063,16.666666666666664,4.924242424242424,16.28787878787879,86667.0,199279.2196448024,254.3329518025838,0.188,0.36,0.872,0.2513333333333333,0.3373333333333333,0.436,-0.010666666666666713,0.07533333333333331,0.174,0.0,0.0,0.0,0.31466666666666665,-0.6254980079681275,-0.2828685258964144,0.7370517928286853,-0.4993359893758301,-0.3280212483399735,0.7370517928286853,-0.049005794935251305,0.3107263847947555,0.5743939153858343,-1.0,-1.0,-0.3731739707835324,0.0,0.0,0.196,0.188,0.36,0.872,0.076,0.208,0.872,0.424,0.576,0.932,zero_funding,zero_funding,zero_funding
5002154250.0,Pawlet town,1480,True,111.502761,4.304836249545264,9.972862957937584,27.29729729729729,7.166666666666667,12.166666666666668,62273.0,502280.448807,352.72503427457866,0.596,0.628,0.112,0.6713333333333333,0.6873333333333334,0.056,-0.2406666666666667,-0.22466666666666668,-0.856,852992.7181359925,576.346431172968,76.58348093626309,0.7466666666666666,0.1872509960159361,0.250996015936255,-0.7768924302788844,0.3373173970783532,0.36918990703851273,-0.7768924302788844,-1.1056932482266029,-0.9266795723525014,-2.8257539745418057,1.7291193392865503,0.8097485581670525,0.4873837981407705,0.8166666666666667,0.5310344827586206,0.912,0.596,0.628,0.112,0.804,0.838,0.112,0.214,0.262,0.028,aligned,aligned,overfunded
5000554400.0,Peacham town,887,True,123.582702,1.2144106179722376,10.597519729425027,33.59639233370913,2.926829268292684,23.902439024390244,90000.0,348254.5921166612,355.7499576710894,0.364,0.656,0.788,0.5346666666666666,0.6806666666666668,0.394,-0.03733333333333333,0.1086666666666668,-0.17799999999999994,13469.367847235344,15.18530760680422,52.0692602005097,0.7053333333333334,-0.2749003984063745,0.3067729083665338,0.5697211155378488,0.06507304116865864,0.355909694555113,0.5697211155378488,-0.1715202822733788,0.44821593558889583,-0.5875983732107958,0.19497059101581504,0.6518059940156078,0.4050464807436922,0.10833333333333334,0.4689655172413793,0.868,0.364,0.656,0.788,0.582,0.82,0.788,0.368,0.644,0.552,underfunded,underfunded,underfunded
5000355000.0,Peru town,434,True,97.092669,1.492604307553345,1.8433179723502304,21.428571428571427,0.0,20.958083832335326,151875.0,332256.8541405451,426.2547715026455,0.344,0.83,0.528,0.24866666666666665,0.49166666666666664,0.264,-0.013333333333333364,0.22966666666666663,0.0020000000000000018,0.0,0.0,0.0,0.15333333333333332,-0.31474103585657376,0.6533864541832668,0.05179282868525892,-0.5046480743691899,-0.02058432934926968,0.05179282868525892,-0.061257243669064,0.9473030049716221,0.00660222891248086,-1.0,-1.0,-0.694555112881806,0.0,0.0,0.028,0.344,0.83,0.528,0.072,0.484,0.528,0.42,0.768,0.808,zero_funding,zero_funding,zero_funding
5002155450.0,Pittsfield town,391,True,53.209,4.064307662216839,8.439897698209718,30.434782608695656,3.1746031746031744,23.809523809523807,65852.0,133431.0475460772,352.58807731361287,0.088,0.624,0.142,0.37,0.638,0.071,-0.626,-0.358,-0.925,1064664.1979273397,2722.926337410076,100.41416396726363,0.652,-0.8247011952191236,0.24302788844621515,-0.7171314741035857,-0.26294820717131473,0.27091633466135456,-0.7171314741035857,-2.8760275902625483,-1.4766377755290598,-3.053530872022395,2.394993199008444,0.9211520423353252,0.2988047808764944,0.9916666666666667,0.593103448275862,0.79,0.088,0.624,0.142,0.276,0.744,0.142,0.02,0.112,0.008,overfunded,aligned,overfunded
5002155600.0,Pittsford town,2892,True,112.771609,8.339907893131846,11.311589174184594,25.44951590594744,1.653486700215672,19.410496046010064,69705.0,530654.134401,185.41374367610064,0.62,0.12,0.148,0.5906666666666667,0.3406666666666667,0.074,0.32866666666666666,0.07866666666666666,-0.188,0.0,0.0,24.183894794383995,0.5613333333333334,0.2350597609561753,-0.7609561752988048,-0.7051792828685259,0.17662682602921653,-0.3213811420982735,-0.7051792828685259,1.5099910564424242,0.3244753398741696,-0.6206095177732003,-1.0,0.3417935161164154,0.11819389110225798,0.0,0.36551724137931035,0.592,0.62,0.12,0.148,0.672,0.216,0.148,0.92,0.584,0.536,zero_funding,zero_funding,zero_funding
5002355825.0,Plainfield town,1314,True,54.61275,3.223072374777262,11.62079510703364,21.080669710806696,3.2478632478632483,19.14529914529915,69250.0,231436.7433166375,265.9202930455186,0.22,0.414,0.78,0.38733333333333336,0.4843333333333334,0.39,-0.3326666666666666,-0.23566666666666658,-0.32999999999999996,134250.2400768246,102.16913247855751,1186.8746911162116,0.5546666666666668,-0.5617529880478087,-0.17529880478087656,0.5537848605577689,-0.22841965471447534,-0.035192563081009154,0.5537848605577689,-1.528368229543143,-0.9720511241145671,-1.0893677705593408,0.9899851654401481,1.9445720318616893,0.10491367861885825,0.4166666666666667,0.9103448275862069,0.584,0.22,0.414,0.78,0.304,0.476,0.78,0.124,0.248,0.384,low_priority,low_priority,underfunded
5002756050.0,Plymouth town,533,True,126.223344,2.3673029921854183,2.814258911819888,32.645403377110696,1.3215859030837005,22.02643171806168,87614.0,456953.965263881,598.0812560959791,0.544,0.984,0.386,0.488,0.708,0.193,-0.492,-0.272,-0.7869999999999999,738349.640774843,1385.2713710597432,1311.89542130828,0.432,0.08366533864541847,0.9601593625498008,-0.2310756972111554,-0.027888446215139417,0.41035856573705165,-0.2310756972111554,-2.2603922913884564,-1.1219147344801796,-2.597977077061216,2.105079141552547,1.986191279794836,-0.1394422310756971,0.9583333333333334,0.9310344827586207,0.324,0.544,0.984,0.386,0.5,0.864,0.386,0.06,0.2,0.036,overfunded,aligned,overfunded
