GEOID,town_name,aland_sqm,awater_sqm,town_area_sqm,pct_river_corridor,pct_high_risk_NFHL,nfhl_covered_flag,median_income,median_income_moe,total_population,total_population_moe,percent_elderly,percent_elderly_moe,median_year_house_built,median_year_house_built_moe,pct_no_vehicle,pct_no_vehicle_moe,occupied_housing_units,occupied_housing_units_moe,pct_renter_occupied,pct_renter_occupied_moe,pct_bachelors_or_higher,pct_bachelors_or_higher_moe,pct_below_poverty,pct_below_poverty_moe,percent_with_disability,percent_with_disability_moe,pct_mobile_home,pct_mobile_home_moe,IFLD_EALT_weighted,IFLD_EALP_weighted,IFLD_EALPE_weighted,IFLD_EALB_weighted,IFLD_EALA_weighted,POPULATION_weighted,BUILDVALUE_weighted,AGRIVALUE_weighted,AREA_weighted,ALAND_sqmi,EAL_per_capita,EAL_per_building_value,EAL_per_agricultural_value,weight,RISK_SCORE_avg,SOVI_SCORE_avg,IFLD_RISKS_avg,RESL_SCORE_avg,CRF_VALUE_avg,nfip_claims,total_nfip_claims_paid,2011_2022_nfip_claims,2023_plus_nfip_claims,pre_2011_nfip_claims,2011_2022_nfip_claims_count,2023_plus_nfip_claims_count,pre_2011_nfip_claims_count,claims_paid_per_capita,claims_paid_per_housing_unit,irene_policies,flood2023_policies,today_policies,current_insurance_penetration,funding_acquisition_buyouts,funding_admin,funding_ecosystem_restoration,funding_equipment,funding_flood_control,funding_infrastructure_protection,funding_infrastructure_stormwater,funding_other,funding_planning,funding_structure_protection,federalShareObligated_adj,numberOfFinalProperties,numberOfProperties,2011_2022,2023_plus,pre_2011,cost_per_property,cost_per_final_property,share_acquisition_buyouts,share_admin,share_ecosystem_restoration,share_equipment,share_flood_control,share_infrastructure_protection,share_infrastructure_stormwater,share_other,share_planning,share_structure_protection,funding_per_capita,log_funding_per_capita,funding_per_occupied_unit,log_funding_per_occupied_unit,has_funding
5000369775,Stamford town,102255394,300070,102555460.0,1.4494385602162183,1.842005667451192,1,88646.0,9226.0,963,128,20.45690550363448,4.500866850327345,1980.0,6.0,0.544959128065395,0.8204125280096463,367,47,4.632152588555858,2.7886232109449445,33.996937212863706,7.232215280338085,6.269592476489027,2.6443221464913806,9.96884735202492,3.6416200067443047,1.9955654101995564,2.231097212316521,163884.42619662624,1.810972300814312e-05,248.10320521107948,163635.9637445824,0.3592467725429865,429.1372861674175,120608031.63187473,62512.183673167725,40.06377166160536,39.481028346008266,381.8927683032667,0.0013588185129895,2.621639759914047,0.2092331965711446,44.7326174592,54.88361073,67.8046924239,61.0757019311,1.168481314,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,6.0,0.0163487738419618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000569925,Stannard town,32742771,224817,32967598.0,1.8415224189449475,0.0,0,66979.0,30024.0,228,65,25.877192982456144,13.460827869187424,1977.0,4.0,3.8095238095238098,3.942647541907308,105,28,1.9047619047619049,2.901941557340048,44.84536082474227,21.363370583773843,3.947368421052632,2.862099222948345,10.087719298245611,12.704123427165197,14.685314685314683,9.85303627933757,57711.87443842611,7.851584497034791e-05,1075.6670760960546,56363.91130770335,272.29605465404103,260.2848908603114,73036073.98195787,601795.7657485617,12.857931963940684,12.642054559760998,221.72579533015872,0.000790183142274,0.0958994358603362,0.0635616339097219,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.947127498,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000170075,Starksboro town,117485651,494698,117980457.0,2.621945450227508,1.4628604826416863e-05,0,82188.0,15313.0,1939,299,17.43166580711707,4.314462538396392,1986.0,4.0,3.698435277382646,2.4563858151857394,703,82,8.677098150782362,4.524334893658093,39.27765237020316,9.245050532945353,6.962351727694688,3.6183378759758376,15.110881897885507,4.71642441998686,27.577639751552795,7.131491662244326,469752.2743385668,0.0002126121975774,2912.787106810558,464961.7510293808,1877.7362023586984,2133.9755778653466,547599619.4580399,7036509.717959408,46.01303675767557,45.36146344886446,220.13010795956168,0.0008578389349566,0.0667592731577716,0.5567376931555822,37.2492359649,39.30581058,65.6059362848,73.7922047151,1.037518976,3.0,50688.29413857185,50688.29413857185,0.0,0.0,3.0,0.0,0.0,26.14146164959869,72.10283661247774,1.0,3.0,4.0,0.0056899004267425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002770375,Stockbridge town,118581821,708170,119290078.0,4.380536078710622,2.754096527186357,1,77109.0,11753.0,791,157,27.939317319848296,8.47228534677017,1977.0,4.0,1.2468827930174564,1.2758911206465229,401,87,14.962593516209475,8.84655800586514,35.04273504273504,10.99878002534473,3.919089759797725,2.6453959377861582,11.883691529709228,5.665210000431107,9.060955518945637,5.324977002248729,418855.169757006,0.0008265110376815,11323.20121622738,406831.5166056759,700.4519350207482,1105.4996497316463,320718045.1603659,844794.2231256654,46.551227222806816,45.78469705199393,378.88313203779,0.0013059919018512,0.4958073318816955,0.2644103443510276,59.6292200302,23.30154593,85.5564672446,60.90273664259999,0.915818106,7.0,590426.4064687351,590426.4064687351,0.0,0.0,7.0,0.0,0.0,746.4303495179963,1472.3850535379927,20.0,9.0,9.0,0.0224438902743142,2389929.9087705896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389929.9087705896,18.0,19.0,2389929.9087705896,0.0,0.0,125785.7846721363,132773.88382058832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.4031716442346,8.013807546126074,5959.924959527655,8.692980942569587,True
5001570525,Stowe town,187660671,432400,188092977.0,2.8973454515662813,2.169043595194632,1,93618.0,32786.0,5285,15,25.77105014191107,6.164916025295264,1982.0,7.0,6.595218466611706,4.691743702196601,2426,207,21.3520197856554,6.2090032933541,66.70020120724345,11.701866322745715,9.858088930936614,6.30091358858466,10.974456007568593,4.105249988503039,0.9242618741976896,1.1578045145603633,2291186.19982,0.000499826502008,6847.62307751,2282135.514,2203.06274397,5223.0,2427981118.0,4654991.0,73.38109428,72.45619014662377,438.6724487497607,0.0009436589859921,0.4921999204337882,1.0,75.0561877921,21.41444056,93.2824373016,74.2269873238,0.896469045,9.0,30060.44376167613,21423.757378048056,8636.686383628077,0.0,4.0,5.0,0.0,5.687879614319041,12.39094961322182,31.0,37.0,46.0,0.0189612530915086,0.0,0.0,0.0,0.0,1267970.0918897777,67419.1810655828,498126.6405974783,0.0,0.0,0.0,1833515.9135528384,1.0,1.0,0.0,1267970.0918897777,565545.8216630612,1833515.9135528384,1833515.9135528384,0.0,0.0,0.0,0.0,0.691551179085655,0.0367704368242669,0.271678384090078,0.0,0.0,0.0,346.9282712493545,5.85199634142987,755.7773757431322,6.629069122659647,True
5001770675,Strafford town,114179722,470499,114650329.0,2.674264377975631,0.0,0,110833.0,18827.0,1372,223,22.084548104956266,6.091750625752755,1980.0,7.0,0.6920415224913495,0.8729733533307072,578,98,11.072664359861593,6.339712231501678,53.2719836400818,12.575910488168065,5.247813411078718,3.813807395685477,9.183673469387756,3.964380577768485,2.682563338301043,2.122904544034048,448960.5437882325,0.0002970787690672,4069.979136234688,443443.4963912179,1447.0682620918376,1160.4246984017473,310671515.3617986,3472759.940847956,44.6845002292897,44.08503712597639,386.89330243193353,0.0014451294102885,0.1292806158316282,0.2677491228430427,65.2420534408,30.6930048,88.8480610752,46.3902381234,0.981115877,3.0,20428.78816764996,10075.17838232398,10353.609785325978,0.0,1.0,2.0,0.0,14.88978729420551,35.34392416548436,5.0,10.0,10.0,0.0173010380622837,0.0,0.0,0.0,0.0,0.0,24727.40891391794,0.0,0.0,0.0,0.0,24727.40891391794,0.0,0.0,0.0,0.0,24727.40891391794,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.022892794400832,2.9456431377921835,42.780984280134845,3.7791995742571314,True
5002570750,Stratton town,119210164,1907452,121117646.0,1.167340931538197,1.4818523484543693,1,122708.0,33350.0,532,189,11.654135338345863,7.071164217560853,1988.0,3.0,0.0,7.633587786259542,131,43,26.7175572519084,20.311466280189236,33.15068493150685,19.717096116921777,0.0,1.8796992481203008,6.015037593984962,7.866133731567531,1.058201058201058,1.325504236275889,234902.8659126997,0.0001803636150685,2470.981526438788,232357.1957757238,74.68861037371161,593.4913918215839,365439753.771199,182735.7738797395,47.24981585188917,46.02730164059897,395.7982696121673,0.000642795053052,1.2854782669281382,0.4513242523358052,18.3915426968,42.33903927,41.7680425243,65.340599455,1.064396502,,,,,,,,,,,1.0,5.0,7.0,0.0534351145038167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002171050,Sudbury town,55409219,1943172,57352381.0,2.4608296859183945,9.00595139262142,1,100208.0,32989.0,679,156,21.79675994108984,8.591598655025157,1977.0,6.0,2.281368821292776,2.336186842487792,263,58,4.182509505703422,3.544182622324421,34.34125269978402,11.240642748129927,3.5346097201767304,2.913687093610666,9.131075110456552,5.348561630301234,5.405405405405405,4.157217016440171,101181.46276174212,0.0001485109922753,2034.600594166196,98307.73001420498,839.1321533762831,441.6641019262294,145087840.80922812,1528822.15050896,22.37137647254764,21.3936190590511,229.0914346908872,0.0006973807191381,0.0661826247925946,0.1773039349362623,25.8392494024,54.12308239,51.14694445440001,69.2311337519,1.158930458,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000371425,Sunderland town,117158656,821993,117980643.0,2.8731164491246224,1.994037675887727,1,88523.0,15919.0,1269,212,16.706067769897555,4.774109417007943,1973.0,6.0,2.9484029484029484,2.9813342637743747,407,61,8.108108108108109,4.586522631935564,41.41546526867628,11.267632470368534,11.190476190476192,8.857117418340426,9.771473601260835,4.851383416246932,1.4311270125223614,1.621732345425435,680629.2353797326,0.0001115615735066,1528.3935570402157,679088.6135551144,12.228266197714948,1365.6311949251728,426265771.2478027,776358.8831820468,46.03450059047246,45.23520997353187,498.3990098564103,0.0015967250511044,0.8766940781176497,0.3501618448526084,74.1048600954,24.00165847,90.7257441166,61.07570193109999,0.92218999,,,,,,,,,,,1.0,6.0,5.0,0.0122850122850122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000571575,Sutton town,99192364,504773,99697143.0,2.0225878191741304,0.0,0,71250.0,17627.0,790,148,21.645569620253163,6.33325131937018,1979.0,5.0,0.0,2.7777777777777777,360,64,15.0,10.61808961915908,32.77870216306156,9.698150752298837,12.404092071611252,5.738083095888944,15.796178343949045,6.106080733881258,13.480885311871226,6.595241842872179,174508.40870536026,0.0002374151818366,3252.5879911688653,170432.4554769324,823.3652373416203,787.0460378573009,220845522.22050503,1819702.1404745984,38.87964596719254,38.298385851328,221.72579533015872,0.000790183142274,0.0958994358603362,0.1921968346415875,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.947127498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001171725,Swanton town,124900673,34889318,159790036.0,4.223380034822579,0.0,0,81371.0,13820.0,6820,19,19.530791788856305,3.220462462672028,1976.0,4.0,4.942528735632184,3.463270638665988,2610,170,22.06896551724138,6.595331497228557,23.33066773290684,5.37021317922054,13.020527859237538,5.938527209832595,16.26124133864072,3.4825713912957905,8.58296869740828,4.953995039657276,1021780.56294,0.000292695691543,4009.93097413,1017339.0379,431.594064527,6693.0,1256138032.0,25333911.0,62.11621182,48.22441944870418,152.664061398476,0.0008134301620604,0.0403325235862713,1.0,54.2256787129,50.16288574,77.248998133,86.2018718161,1.115424682,11.0,574465.4935784943,574465.4935784943,0.0,0.0,11.0,0.0,0.0,84.23247706429535,220.101721677584,37.0,29.0,33.0,0.0126436781609195,526286.8362650007,0.0,0.0,0.0,0.0,44211.37771158306,0.0,0.0,0.0,0.0,570498.2139765838,0.0,3.0,0.0,526286.8362650007,44211.37771158306,190166.07132552797,,0.9225039156504744,0.0,0.0,0.0,0.0,0.0774960843495256,0.0,0.0,0.0,0.0,83.65076451269557,4.438534139993713,218.58169117876773,5.391724332656732,True
5001772400,Thetford town,112800232,2081778,114881872.0,3.574171270066179,0.0035441102520404,0,88045.0,16316.0,2813,27,20.760753643796654,6.0376607300851095,1978.0,6.0,0.0,0.7380073800738007,1355,129,15.867158671586717,6.955681386614314,67.95104261106074,12.541778266775246,7.963963963963964,4.5436966216587145,13.366512619978671,4.94211409402141,0.6048387096774194,0.875480982160346,878053.390746,0.000296740408523,4065.34359676,872535.3704,1452.67674899,2774.0,700620698.0,5220501.0,44.82458565,43.55241305928868,316.52970106200434,0.0012532507150481,0.1681933191366116,1.0,23.7487067889,9.209856068,54.1614640933,46.3902381234,0.798116459,2.0,38471.54447718876,38471.54447718876,0.0,0.0,2.0,0.0,0.0,13.676340020330167,28.39228374700278,14.0,22.0,18.0,0.0132841328413284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002172925,Tinmouth town,74050391,429892,74480074.0,1.9439696905566315,7.973564578348334,1,79219.0,36627.0,827,198,14.631197097944376,4.947711083211555,1973.0,5.0,0.9345794392523364,1.2671552809436422,321,79,6.230529595015576,4.3304113602094265,46.55172413793103,18.61191794347223,13.059250302297462,10.743160628633342,7.617896009673519,4.011358562767983,8.017817371937639,4.711641581580055,206552.5410907995,0.000611366346915,8375.718952742476,197164.03024632295,1012.7918918978388,668.7864683797021,188854346.17086467,894336.3621833168,29.041145830807437,28.591015806012106,308.8467707655977,0.0010937134637289,0.2309562149374636,0.3899629553234415,7.68553862985,9.209856068,25.3183974885,69.2311337519,0.735797176,,,,,,,,,,,,,1.0,0.0031152647975077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001773075,Topsham town,126706618,239800,126946423.0,2.768847459921663,0.0,0,72308.0,60425.0,999,152,23.223223223223226,6.935167648607594,1981.0,6.0,3.686635944700461,2.8229439026278857,434,67,9.67741935483871,6.847004324216738,28.07692307692308,8.151464786839725,18.81881881881882,10.797002732545865,20.82082082082082,6.575116508346918,10.175438596491228,6.666221881124742,434579.658400166,0.0002186548258048,2995.5711135309066,430439.9697929682,1144.1174937022408,1336.1536115789468,338535174.508913,2568658.152606028,49.49154372374479,48.92169871141312,325.2467789886963,0.0012837060699248,0.1691854784021236,0.5034489870304999,33.6044617269,34.40798436,65.3930767127,46.3902381234,1.009477477,1.0,30605.111647246555,30605.111647246555,0.0,0.0,1.0,0.0,0.0,30.6357473946412,70.51869043144367,2.0,3.0,3.0,0.0069124423963133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002573300,Townshend town,109511616,1162294,110673923.0,4.512824863657149,3.454140150379259,1,78750.0,28645.0,1538,396,19.310793237971392,6.5781536642494585,1982.0,5.0,5.68561872909699,3.79025131294506,598,150,17.391304347826086,6.904004273809693,52.05905205905206,22.18285533950914,8.050565535595476,4.229648075941707,11.377245508982035,4.911267319255462,5.372405372405373,4.272546330736122,477593.3311743222,0.0009544663483597,13076.188972535903,463093.9859691993,1423.1562337434727,1049.6867112201717,335421993.9134202,945194.9387344812,43.15343648801338,42.28267132307145,454.9865460515933,0.001423858124514,0.505285535927404,0.3185695633445134,72.4840355321,63.27666884,91.5545883724,65.340599455,1.243484735,,,,,,,,,,,10.0,6.0,7.0,0.011705685618729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001973525,Troy town,93570429,824330,94394770.0,5.432470056564812,5.708078405401486e-06,0,87938.0,11397.0,1749,278,17.667238421955403,4.973047056338102,1980.0,5.0,1.1283497884344147,0.997414308925869,709,89,13.399153737658676,6.157994671997635,20.18561484918793,5.522954445063929,8.640552995391705,3.772809991865569,16.580903373356204,6.067274898465492,4.481132075471698,2.411326485917603,307628.0804538066,8.492024543419694e-05,1163.4073624474804,305828.10548725026,636.5676036332097,1025.5429383950786,434824438.8868439,6777261.57420124,36.77153798869415,36.12774461264267,299.9660657165936,0.0007074765191242,0.0453912066231652,0.2366819613189657,66.7653669152,62.11336848,88.0703506832,71.820874304,1.227459201,3.0,165181.84458391555,151731.76730285527,13450.077281060276,0.0,2.0,1.0,0.0,94.44359324409122,232.97862423683435,2.0,2.0,3.0,0.004231311706629,404791.21503490594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404791.21503490594,2.0,3.0,0.0,159049.4134388091,245741.80159609683,134930.4050116353,202395.60751745297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.44151803024928,5.448638658033321,570.9326023059322,6.349021156301036,True
5001773675,Tunbridge town,115609011,394352,116003409.0,2.633120548760069,4.3176568043502363e-07,0,89464.0,25951.0,1253,239,20.9098164405427,5.872539866246762,1981.0,10.0,1.1428571428571428,1.1554017062795965,525,78,15.80952380952381,10.550496876005557,42.88816503800217,11.222294167073487,14.411529223378702,13.492978550948049,13.72705506783719,5.425415636920574,3.748125937031484,2.459950464539588,454315.592800519,0.0003006222238115,4118.524466230993,448732.7399343538,1464.3284012618428,1174.2658504160772,314377099.7711682,3514181.8429470365,45.21748178441327,44.63688869405736,386.89330243193353,0.0014451294102885,0.1292806158316282,0.2709427435200917,65.2420534408,30.6930048,88.8480610752,46.3902381234,0.981115877,,,,,,,,,,,5.0,3.0,4.0,0.0076190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000773975,Underhill town,132646841,189148,132836173.0,1.9157620649406295,2.332189652786605,1,92267.0,54188.0,3141,15,17.63769500159185,6.023926153795746,1979.0,3.0,0.0,0.835421888053467,1197,180,20.2172096908939,15.751481088590674,50.14137606032045,12.8571569032824,6.367398917542184,8.309511224781865,10.569882203120024,5.506743061831107,1.086048454469507,1.7619710795186223,601290.8065554678,0.0005878161493017,8053.081245414206,592126.4919337783,1111.233377487296,2511.8714374568394,620166273.9938834,1526896.8317505964,51.92618156192416,51.21523163393661,239.37961059195317,0.0009695638601614,0.3937992364985683,0.38721619199273,50.4322595222,9.209856068,71.7396216094,91.1124274375,0.643043388,3.0,54156.924731883744,54156.924731883744,0.0,0.0,3.0,0.0,0.0,17.241937195760503,45.24388031067982,13.0,15.0,13.0,0.010860484544695,745042.8171832873,0.0,0.0,0.0,332622.2004183427,0.0,405665.66692849976,0.0,0.0,0.0,1483330.6845301297,2.0,2.0,745042.8171832873,0.0,738287.8673468425,741665.3422650648,741665.3422650648,0.50227695344905,0.0,0.0,0.0,0.2242400861030569,0.0,0.2734829604478931,0.0,0.0,0.0,472.2479097517127,6.159619373284565,1239.2069210778025,7.123033516514464,True
5000174650,Vergennes city,6359940,199983,6559919.0,14.034324150301586,0.0,0,76587.0,12755.0,2565,24,21.59844054580897,4.74575725524912,1967.0,7.0,7.971656333038086,4.029715062233337,1129,84,27.900797165633307,7.38373131267099,42.14099216710183,7.661468147613661,11.597633136094675,4.262145401690391,16.79178190438562,4.184731749484315,5.852842809364549,2.874513589571958,363293.84372,9.5727719341e-05,1311.46975497,361752.1495,230.224465483,2553.0,577571392.0,880042.0,2.55836958,2.455586562200443,142.3007613474344,0.0006290024899986,0.4128142108217562,1.0,10.6453569263,42.33370846,24.8522469171,73.7922047151,1.06102194,1.0,66451.86847060792,66451.86847060792,0.0,0.0,1.0,0.0,0.0,25.9071611971181,58.859050903992845,10.0,6.0,8.0,0.0070859167404783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002574800,Vernon town,50370905,1482157,51853095.0,0.8858212220651718,8.455838947832637,1,85682.0,9380.0,2709,442,22.77593207825766,5.641971335918188,1979.0,3.0,5.058365758754864,3.757464121371768,1028,137,23.832684824902724,9.404694876543708,26.575476306790424,8.122998104116668,5.454545454545454,3.599396789556553,19.26398798347728,5.601391508114675,13.301435406698564,9.360275682688174,384664.6066359375,0.0008862452325512,12141.55968594114,369414.38665274985,3108.6602972598307,1444.9551864297628,366398479.7421765,2541992.728440741,20.211325800466653,19.44831514823648,266.21213602227897,0.0010498531732626,0.1513240389447891,0.3353342275306945,53.9735768732,32.07782977,76.9921396549,65.340599455,0.9867613,2.0,6040.54384259344,6040.54384259344,0.0,0.0,1.0,0.0,1.0,2.229805774305441,5.876015411083113,5.0,5.0,7.0,0.0068093385214007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001774950,Vershire town,93500027,133123,93633182.0,1.0679549930530143,0.0,0,71618.0,12134.0,842,166,22.209026128266032,7.935211157324659,1985.0,9.0,0.5376344086021506,0.8157545489738207,372,85,18.548387096774192,8.404873395768298,31.76470588235294,10.883453458555934,19.52380952380953,8.118294576130582,15.274463007159904,5.823677665212555,9.502262443438914,5.551693794138675,366727.2467804213,0.0002426647075435,3324.50649335708,362220.7224760972,1182.0178120386936,947.8769585186602,253767755.4477338,2836676.2056427514,36.49991957996205,36.10056224847697,386.8933024319335,0.0014451294102885,0.1292806158316282,0.2187071893213336,65.2420534408,30.6930048,88.8480610752,46.3902381234,0.981115877,1.0,3875.032831406916,0.0,3875.032831406916,0.0,0.0,1.0,0.0,4.602176759390637,10.416754923136873,1.0,1.0,3.0,0.0080645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000975175,Victory town,111250313,328518,111578830.0,4.007701753055551,0.0,0,,,53,28,47.16981132075472,53.08024722939554,1986.0,12.0,0.0,28.57142857142857,35,17,28.57142857142857,34.35609879431668,26.53061224489796,39.96988875489676,45.28301886792453,46.28464799365557,9.433962264150944,57.66235216197779,13.953488372093023,13.685556757429826,155662.0387715572,0.0001502975996141,2059.0771147113173,153138.1022153475,464.8594415069847,523.2614394707048,140370168.58006698,1114176.265387082,43.51997052478995,42.953985987822726,297.4842536247544,0.0011089396012427,0.1397104242904311,0.1713364241881809,56.04628209239999,63.683587040000006,77.9375215535,29.5344153536,1.277030055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002375325,Waitsfield town,66688120,460997,67149135.0,5.02191999706832,4.576391852665791,1,84375.0,34128.0,1918,262,28.154327424400417,8.281548516027474,1980.0,4.0,8.665105386416862,7.290761751591776,854,144,20.140515222482435,8.656505509050431,63.629629629629626,14.888113323461525,5.965463108320251,3.9577469302833976,14.65067778936392,6.464098747939877,1.651376146788991,1.479671024728598,675525.787449,0.000478627962294,6557.20308343,653012.6733,15955.9110657,1844.0,596780786.0,3517244.0,26.18815524,25.748427081137653,366.3371949289588,0.0011319496258865,0.1920611101899669,1.0,16.151165971,18.27933424,44.6398630088,90.4276744462,0.86617966,14.0,486012.2204489657,484049.9758452004,1962.2446037652776,0.0,12.0,2.0,0.0,253.39531827370476,569.1009607130745,31.0,29.0,29.0,0.0339578454332552,0.0,0.0,202201.47680905397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202201.47680905397,0.0,0.0,168588.29824024628,0.0,33613.17856880766,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.42308488480391,4.667422516577476,236.76987916751048,5.4713033116735375,True
5000575700,Walden town,100028451,919378,100947895.0,2.118208052919111,5.521612840794497e-05,0,88000.0,14593.0,1037,187,20.443587270973964,5.823164684020232,1983.0,4.0,0.0,2.155172413793104,464,77,6.25,2.9875397406827724,26.378896882494008,6.770351348163044,9.257473481195758,5.836875582232135,10.318225650916103,4.28368790666397,8.148148148148149,4.889048507183546,176680.43166984167,0.0002403701754148,3293.0714031902494,172553.7469948321,833.6132719029873,796.8420246582375,223594281.1452152,1842351.105455421,39.36356238427609,38.62120084675728,221.72579533015872,0.000790183142274,0.0958994358603362,0.1945890170105586,38.7570903642,26.82165492,64.7307148038,58.5286103542,0.947127498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002175925,Wallingford town,110092961,1160477,111253420.0,3.77855025885212,3.97121386036868,1,80230.0,15356.0,2286,407,23.928258967629045,6.8169120168813535,1971.0,9.0,0.9987515605493134,1.5023244307854746,801,90,17.478152309612984,10.178758522566264,30.253521126760564,7.882921027593702,6.99912510936133,5.14021093999478,23.27209098862642,8.08663407647249,7.329842931937172,4.585387411869987,470991.51729370985,0.0023616954563255,32355.227751642826,437961.3136184679,674.9759244256478,1627.0542489559452,411221439.20778,754712.1780351909,43.301324564864906,42.5071298824293,289.47499297945205,0.0011453476701046,0.6240677320457234,0.46434196602624,27.4993162332,9.209856068,57.566028088,69.2311337519,0.735797176,21.0,718938.4596878551,472654.95457394246,246283.50511391263,0.0,11.0,10.0,0.0,314.49626408042656,897.5511356902061,35.0,31.0,28.0,0.0349563046192259,149192.53093698094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149192.53093698094,1.0,1.0,0.0,149192.53093698094,0.0,149192.53093698094,149192.53093698094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.26357433813689,4.193640339548072,186.2578413695143,5.23248649799324,True
5000176075,Waltham town,23610483,305013,23915498.0,8.14546155800925,0.0,0,97500.0,13819.0,452,95,45.35398230088495,13.84190004098352,1986.0,3.0,0.9803921568627452,1.9726745295776835,204,45,13.725490196078432,10.260786244900856,39.010989010989015,13.230721991045993,5.3097345132743365,3.923137431932907,13.716814159292037,6.753429634193828,17.431192660550458,12.043306205568758,83516.07915911563,2.1687473715295995e-05,297.11838990011194,82469.01222587998,749.9485430863018,328.3730187818596,127814906.17489174,4376096.044437823,9.328737959431129,9.116058450529724,254.33295180258375,0.0006534142351506,0.0190846083612053,0.0662844204242752,62.3333690081,43.24527631,83.2399843031,73.7922047151,1.068012043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002576225,Wardsboro town,75685009,84589,75769581.0,1.8369286535409823,0.84956984550646,1,62000.0,6480.0,820,155,27.439024390243905,7.982769212300968,1978.0,3.0,0.0,2.9069767441860463,344,43,9.593023255813954,6.506796023150319,38.91547049441787,12.632702508987911,7.682926829268292,4.508589930223012,10.731707317073171,5.336247069400127,3.349875930521092,2.259736134463698,146915.18065059852,0.0001128047245726,1545.4247266440857,145323.04346403203,46.71245982019657,371.1870210917217,228556800.41876972,114288.34265839166,29.551428436669894,29.22214534420444,395.79826961216736,0.000642795053052,1.2854782669281382,0.2822714989290659,18.3915426968,42.33903927,41.7680425243,65.340599455,1.064396502,4.0,349721.6388263357,336066.2349217288,13655.403904606956,0.0,3.0,1.0,0.0,426.4898034467509,1016.63267100679,10.0,11.0,14.0,0.0406976744186046,681318.9312513274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681318.9312513274,4.0,5.0,403316.4886044937,278002.4426468337,0.0,136263.7862502655,170329.73281283185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.8767454284481,6.723684287333138,1980.5782885213005,7.591648921575613,True
5000976337,Warner's grant,8286161,0,8286163.0,0.4154280172269115,0.0,0,,,0,10,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
